Lens_name,R_Ein,R_Ein_e1,R_Ein_e2,γ,γ_e1,γ_e2,PA ext,PA ext_e1,PA ext_e2,γ ext,γ ext_e1,γ ext_e2,PA m,PA m_e1,PA m_e2,qm,qm_e1,qm_e2,PA L,PA L_e1,PA L_e2,qL,qL_e1,qL_e2
SL2SJ0901-0259,0.9965253103557482,0.06402331300557251,0.022561958165540186,2.1107100436977966,0.06889260024261201,0.07979287231285337,-6.533396669238775,13.966168831384923,11.793825770075227,0.0036475595826323272,0.0028618087638772726,0.004514167651118948,-76.18127310217993,4.335368302765019,17.507822250570044,0.7453082976667329,0.04433694762560325,0.14978954282619716,-83.54235415012863,8.323333565847406,23.293547285306445,0.7671049283495506,0.06355321675141812,0.09106585055206273
SL2SJ0904-0059,1.3805543465939896,0.012716604323118608,0.015513660992120704,2.2428808463083767,0.1093649209813563,0.09880339269004512,-28.54999281068747,22.301162144391952,21.129453447708194,0.025085571717331376,0.020389120671506798,0.012853614333486404,12.270740089921581,1.4455576291077428,2.1561070158127276,0.49226725117454584,0.06118800349513548,0.06534979608771363,18.11915932801943,4.304443007279616,3.918365814607352,0.7544470467550293,0.035152469619053384,0.03294248213270312
SL2SJ0959+0206,0.7237135316311852,0.01831213940295051,0.002105099519117304,2.15871780774839,0.18417149075031958,0.27152897428641865,5.536312641373815,1.8731349340162264,5.44833628139601,0.07465216677262684,0.031193294373002015,0.040689870046716425,81.7439636114875,17.223731316000197,19.157893753887166,0.943919013263109,0.05369722244701025,0.0437913458031054,72.73135082526298,5.9698353649437195,17.300784929554766,0.7928903432683956,0.03909942582066739,0.11381127224110155
SL2SJ1358+5459,1.2407431392653248,0.013842951156971317,0.0130433020056695,2.077511222399865,0.06601367734867214,0.07831148316220782,-72.20198797880968,1.5706336394981548,2.0772195270129856,0.09758221574619906,0.004870443748856063,0.004584623366203841,-47.27142185604913,1.2695033703070067,2.7265235488324606,0.8138700368531964,0.017554303029017393,0.017720294229695455,-33.4302677060233,0.9010648569587616,0.9273427656765065,0.7906852425557122,0.006135056137522743,0.005762040148831971
SL2SJ1359+5535,1.1065253826023058,0.013208843065832365,0.013524900263527373,1.9510064727008452,0.15528847954890534,0.15205686446069722,-82.07156912917989,45.45000696101083,36.66857902986047,0.003725562826294616,0.002344522130953911,0.004197204690525223,34.73079706470444,0.9696183799718625,1.2522436733284295,0.6851752529809387,0.12139106451175807,0.07925493615024126,46.22324218918226,4.359839425896745,2.925843795287463,0.6797251416657444,0.08421181314428228,0.07529182745064333
SL2SJ1401+5544,1.9242263140120839,0.012478349473975303,0.011607830301197497,2.034453903351144,0.033377721730373455,0.03094179157822019,-17.55627823847925,2.0017657283078307,2.1214136296160024,0.0584893751904326,0.013965275740349344,0.010680753764678676,58.648487969351756,1.191649048186882,1.5291866782691912,0.606892847942486,0.017819949936565438,0.01818311699124997,63.94922950374793,0.6257815593872635,0.6974587653702713,0.8095457032028466,0.0036491585517332004,0.003289960044627227
SL2SJ1402+5505,1.233304243095592,0.009285569681815709,0.011679544213394344,1.7551926790732244,0.15303820184757022,0.1415447870706159,50.31513791251187,12.723060751241377,8.538560247760095,0.022245710343456924,0.017867924186178424,0.012577925341937662,-45.94522720566762,12.508231031558466,5.1728075704939585,0.9527714587008893,0.05534237471794312,0.024799358721114384,-52.549772125033535,1.4829200079391214,1.5440260456645447,0.8683265930543702,0.0075743346828826,0.007062133398248127
SL2SJ1405+5243,1.4310837519208808,0.004711951422539329,0.010818810942581969,1.7206307194669457,0.10501916726847838,0.08628500172036957,67.97084473286284,2.4404776327228745,5.448279731689851,0.06738902219890447,0.009001625386379233,0.011018411010847745,-63.42439756374916,7.576837244477453,8.976730858685393,0.9412013768869624,0.04792907047863182,0.022104402268297574,-59.616304666596236,1.0349099352026059,0.9830579898442267,0.8429943742339714,0.005425778541722326,0.004683124444376796
SL2SJ1406+5226,1.0337287934522452,0.011474758666624396,0.01039444493253816,1.912800797107697,0.07954156292082848,0.05587960694008132,74.65728413688635,46.80603861818965,71.63282159394709,0.006379338660885446,0.004636711359014065,0.00669300553073784,-2.7663161845088213,1.4435513360507564,1.7166233303267173,0.6001685135456476,0.032740752676384766,0.04028857496986937,0.30384919806212907,3.0364509498260563,2.8077485807218903,0.5025031672580489,0.02933593211194241,0.03494303100912477
SL2SJ1411+5651,0.9195610608224383,0.0006009859787923233,0.0031358552055605893,1.7473231065523338,0.018263155111216678,0.25315411058527415,85.85431186471132,1.9870159178824736,1.131046776372301,0.05591765919292546,0.00787617343254235,0.001768566840204426,69.95366905354878,7.629604413486547,0.9063073017667875,0.8730996887043792,0.004819365584076252,0.004713043431820441,84.4573313686772,14.217240820909097,0.7214115562848775,0.7897303014076232,0.0060599344163319024,0.053241454985041625
SL2SJ1420+5630,1.3912801550846692,0.0074053147512358475,0.004426324339558363,2.0616061904179324,0.03598443600741952,0.040783171050518874,-42.95296305913541,2.6216666997323657,3.1637776923193144,0.059339750261351555,0.008480699361013845,0.00702406806402673,-70.86503018421519,0.5920812732211971,0.4085716072123944,0.5842305291253024,0.03094793009708352,0.035791682670840985,-75.73048749752193,0.3512779585291952,0.33494659846347474,0.5754153460875626,0.004234874366995434,0.004259566410946269
SL2SJ1427+5516,0.9262351452822857,0.0158495023596531,0.01130412194036412,2.287965370570478,0.09397641464655004,0.06130653122693097,-23.07176181889838,3.4028147293899735,5.832199065644261,0.07230597257884636,0.020744050764843827,0.02678073275328427,-29.38427135843819,1.103665635922244,1.3967143586582225,0.2957313289579323,0.017230940281694918,0.04206219594605587,-28.064482878997023,0.3376747271901941,0.3474110138145683,0.2545613717249476,0.004997429195790659,0.0062690493686600735
SL2SJ2214-1807,0.8066744153096188,0.2551034295473491,0.11365729004555303,2.2025250845094306,0.3663801054130953,0.28183166930504777,9.637061100375778,64.4567182475015,48.60535576301892,0.01573217595393036,0.011367967089585438,0.01825976528107557,49.28617131953811,16.031272450132747,9.358736061200013,0.45887143401638086,0.1244135020023423,0.20223239377877,46.63772765346791,4.111022016493507,3.545627758755863,0.6685266508133322,0.03987360209332891,0.03848996040468278
